,data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc
295,1/13/21 3:00,0.221944,0.259759,0.203092,0.329373,0,0.238284
296,1/13/21 4:00,0.211804,0.261171,0.197847,0.302219,0,0.249664
297,1/13/21 5:00,0.212059,0.255864,0.186847,0.296812,0,0.251843
298,1/13/21 6:00,0.210877,0.289024,0.199987,0.319846,0,0.250288
299,1/13/21 7:00,0.218838,0.309607,0.224033,0.33514,0,0.260531
300,1/13/21 8:00,0.272055,0.588655,0.27048,0.389398,0,0.298469
301,1/13/21 9:00,0.304489,0.612609,0.405186,0.36896,0,0.274336
302,1/13/21 10:00,0.243861,0.37303,0.378106,0.328687,0,0.263651
303,1/13/21 11:00,0.234359,0.368555,0.320137,0.330557,0,0.283543
304,1/13/21 12:00,0.235799,0.323012,0.275642,0.308047,0,0.286621
305,1/13/21 13:00,0.251569,0.336155,0.233845,0.313846,0,0.266683
306,1/13/21 14:00,0.263166,0.335008,0.258456,0.335854,0,0.294467
307,1/13/21 15:00,0.293922,0.38975,0.287683,0.391123,0,0.327864
308,1/13/21 16:00,0.331654,0.605159,0.336836,0.390977,0,0.3119
309,1/13/21 17:00,0.330155,0.579594,0.366603,0.364678,0,0.425762
310,1/13/21 18:00,0.406166,0.591842,0.464168,0.59351,0,0.378533
311,1/13/21 19:00,0.473999,0.750494,0.520465,0,0,0.474573
312,1/13/21 20:00,0.480312,0.515336,0.450692,0.832959,0,0.61602
313,1/13/21 21:00,0.479227,0.548306,0.495638,0.818373,0,0.672419
314,1/13/21 22:00,0.583158,0.656264,0.487053,0.866131,0,0.665357
315,1/13/21 23:00,0.495256,0.627525,0.50193,0.794636,0,0.613024
316,1/14/21 0:00,0.49788,0.504455,0.499682,0.543819,0,0.696632
317,1/14/21 1:00,0.522486,0.581808,0.455933,0.4809,0,0.65141
318,1/14/21 2:00,0.560596,0.604176,0.20222,0.587748,0,0.631157
319,1/14/21 3:00,0.624724,0.686842,0.520818,0.634222,0,0.490221
320,1/14/21 4:00,0.542131,0.775486,0.505785,0.54833,0,0.442654
321,1/14/21 5:00,0.458461,0.580313,0.396491,0.469047,0,0.414947
322,1/14/21 6:00,0.35801,0.381015,0.261335,0.539227,0,0.35017
323,1/14/21 7:00,0.360641,0.319081,0.277031,0.567175,0,0.344175
324,1/14/21 8:00,0.31615,0.327494,0.266827,0.405197,0,0.313337
325,1/14/21 9:00,0.367966,0.386844,0.351853,0.485052,0,0.413669
326,1/14/21 10:00,0.388693,0.434191,0.354606,0.462569,0,0.416743
327,1/14/21 11:00,0.331452,0.365439,0.312841,0.417542,0,0.348339
328,1/14/21 12:00,0.302003,0.325367,0.290979,0.395802,0,0.3072
329,1/14/21 13:00,0.279284,0.289436,0.256275,0.369558,0,0.29972
330,1/14/21 14:00,0.264063,0.248068,0.246351,0.369465,0,0
331,1/14/21 15:00,0.279323,0.269723,0.241593,0.376083,0,0.252057
332,1/14/21 16:00,0.279308,0.271504,0.257239,0.388415,0,0.261416
333,1/14/21 17:00,0.297512,0.294108,0.232643,0.409257,0,0.264666
334,1/14/21 18:00,0.267931,0.311009,0.249569,0.425316,0,0.285964
335,1/14/21 19:00,0.290935,0.296051,0.293854,0.362872,0,0.287582
336,1/14/21 20:00,0.246706,0.254314,0.28897,0.367949,0,0.279792
337,1/14/21 21:00,0.250199,0.261171,0.310055,0.348177,0,0.276234
338,1/14/21 22:00,0.222953,0.238245,0.301873,0.345606,0,0.260717
339,1/14/21 23:00,0.233264,0.268704,0.309037,0.40459,0,0.266562
