data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc
7/30/21 18:00,34.4193,-1,13.8998,27.6783,28.6655,27.0857
7/30/21 19:00,29.2045,-1,12.7828,24.0982,29.7974,25.3344
7/30/21 20:00,63.3788,-1,13.6363,23.4163,30.5213,26.5348
7/30/21 21:00,37.4004,-1,12.94,24.4006,35.2938,24.2651
7/30/21 22:00,29.5195,-1,12.4465,26.6106,41.0032,23.1294
7/30/21 23:00,25.5609,-1,14.3184,23.6514,26.5119,22.9105
7/31/21 0:00,24.9149,-1,11.938,22.928,33.7763,20.5815
7/31/21 1:00,22.5124,-1,11.8546,20.7532,25.2941,20.1074
7/31/21 2:00,20.9508,-1,9.43258,14.687,20.8035,18.1373
7/31/21 3:00,21.466,-1,20.3959,13.0382,20.7961,16.9364
7/31/21 4:00,19.7648,-1,22.2317,13.1154,21.937,16.9017
7/31/21 5:00,23.7938,-1,20.4793,14.0205,21.8634,16.4944
7/31/21 6:00,29.1245,-1,17.2396,17.7588,28.9415,19.3431
7/31/21 7:00,29.9322,-1,27.2738,23.021,33.2937,24.874
7/31/21 8:00,25.4192,-1,44.0571,24.6268,31.6098,24.7815
7/31/21 9:00,25.2648,-1,18.6126,25.9502,27.816,24.0538
7/31/21 10:00,25.0095,-1,11.0202,27.1976,27.5364,24.2275
7/31/21 11:00,24.2885,-1,11.347,25.1828,25.0978,24.2273
7/31/21 12:00,27.8611,-1,12.766,26.1176,31.5272,25.0119
7/31/21 13:00,26.157,-1,12.0572,24.8247,31.9059,25.8713
7/31/21 14:00,27.3102,-1,11.1607,23.34,27.8471,22.5542
7/31/21 15:00,26.0539,-1,12.0081,19.5027,21.0408,22.0093
7/31/21 16:00,20.7723,-1,9.26117,18.2353,18.6619,20.8715
7/31/21 17:00,17.3924,-1,6.3825,14.4898,16.4685,16.081
7/31/21 18:00,19.358,-1,6.12632,14.8731,15.9285,15.022
7/31/21 19:00,16.4659,-1,6.68921,13.858,18.7228,14.2913
7/31/21 20:00,11.0622,-1,5.77853,12.0983,17.2889,12.5294
7/31/21 21:00,13.0933,-1,9.59101,10.157,14.7338,14.755
7/31/21 22:00,16.8066,-1,13.1402,14.1777,18.9866,17.5548
7/31/21 23:00,19.4845,-1,8.69899,14.4011,15.1073,17.0233
8/1/21 0:00,16.6448,-1,7.99207,13.8672,15.0409,17.6122
8/1/21 1:00,15.4669,-1,7.82113,13.043,14.7408,14.8705
8/1/21 2:00,14.5382,-1,6.60421,10.4838,12.0468,13.7626
8/1/21 3:00,13.2616,-1,6.99497,9.79407,11.5573,13.3808
8/1/21 4:00,11.1604,-1,5.80025,10.1291,11.283,12.9459
8/1/21 5:00,10.5456,-1,5.37431,10.5399,9.43518,11.6475
8/1/21 6:00,9.88403,-1,5.46686,8.65767,8.4166,10.1012
8/1/21 7:00,10.7529,-1,5.6966,8.91361,8.93864,9.85593
8/1/21 8:00,9.10415,-1,5.28883,8.69804,8.28272,8.41235
8/1/21 9:00,7.76092,-1,4.74885,7.81499,7.52835,7.84261
8/1/21 10:00,7.73595,-1,4.88957,8.09407,7.89597,7.63956
8/1/21 11:00,9.78557,-1,4.93042,7.67238,7.86268,7.90565
8/1/21 12:00,14.2521,-1,4.95686,7.99325,8.45839,8.29901
8/1/21 13:00,10.9031,-1,5.64725,9.95911,9.71663,9.80328
8/1/21 14:00,10.3514,-1,5.78561,9.79619,9.75865,12.349
8/1/21 15:00,13.2566,-1,5.67629,11.8159,10.0023,12.9251
8/1/21 16:00,10.4948,-1,5.53486,8.48389,8.93888,10.4611
8/1/21 17:00,11.5947,-1,5.21611,8.52426,8.20481,9.26258
8/1/21 18:00,11.8917,-1,6.60256,8.89213,9.1365,11.4931
8/1/21 19:00,12.0744,-1,8.26478,8.5186,8.80949,10.5768
8/1/21 20:00,13.331,-1,10.3865,10.0701,11.4036,11.0757
8/1/21 21:00,14.9996,-1,8.5356,10.1551,13.3501,13.8361
8/1/21 22:00,14.3775,-1,8.75518,8.67325,13.0725,13.8124
8/1/21 23:00,14.2589,-1,9.37025,11.3201,13.3822,13.4387
8/2/21 0:00,13.1131,-1,8.67113,12.6175,10.3078,13.7027
8/2/21 1:00,13.2141,-1,7.70401,8.42085,10.1069,14.287
8/2/21 2:00,12.9766,-1,8.37693,9.14335,9.26188,11.9193
8/2/21 3:00,12.1769,-1,7.05683,9.62714,9.91118,10.0264
8/2/21 4:00,11.657,-1,6.42712,9.45808,10.0403,10.0028
8/2/21 5:00,12.8996,-1,6.95247,9.92369,10.8915,11.045
8/2/21 6:00,11.9519,-1,6.51331,9.24133,9.69656,9.75062
8/2/21 7:00,10.433,-1,5.74358,8.59699,9.40236,8.67537
8/2/21 8:00,11.2044,-1,5.79057,8.93746,9.93361,10.8419
8/2/21 9:00,10.8854,-1,5.49331,10.8899,10.4209,12.0482
8/2/21 10:00,10.697,-1,5.56674,10.1123,11.1833,11.6995
8/2/21 11:00,11.8768,-1,7.11232,12.9809,12.5943,10.1929
8/2/21 12:00,13.4533,-1,7.5836,14.1812,13.5515,14.5511
8/2/21 13:00,14.2063,-1,6.62097,14.7227,15.4789,12.8451
8/2/21 14:00,15.346,-1,8.1276,14.2582,16.4647,11.2365
8/2/21 15:00,15.4529,-1,10.7815,10.5055,16.1164,11.3068
8/2/21 16:00,21.8114,-1,6.94846,8.59911,8.652,12.2074
8/2/21 17:00,17.8948,-1,7.61665,8.50254,8.1871,10.4483
8/2/21 18:00,18.5113,-1,5.6286,9.07676,8.56133,8.26879
8/2/21 19:00,19.137,-1,5.79624,8.74031,8.70985,9.5334
8/2/21 20:00,24.9158,-1,5.67228,8.8926,7.90117,9.25125
8/2/21 21:00,16.8715,-1,5.64276,7.35575,9.27864,10.1093
8/2/21 22:00,10.7007,-1,5.20808,6.99757,9.38276,9.85758
8/2/21 23:00,10.4755,-1,5.36628,6.88801,8.08581,9.44108
8/3/21 0:00,8.96036,-1,4.7106,6.80774,8.11744,8.15263
8/3/21 1:00,7.9269,-1,4.59797,6.64057,7.94343,8.08581
8/3/21 2:00,7.45421,-1,4.28158,6.36951,7.51347,7.68158
8/3/21 3:00,7.24572,-1,4.17699,6.26492,7.28822,7.41738
8/3/21 4:00,7.13569,-1,4.26222,6.04486,7.3685,7.29719
8/3/21 5:00,7.53142,-1,4.38689,5.95774,7.3234,7.37204
8/3/21 6:00,8.13988,-1,4.54768,6.02975,7.54842,7.54983
8/3/21 7:00,8.77171,-1,5.7424,7.96728,8.49546,7.61429
8/3/21 8:00,10.3338,-1,6.97915,7.60343,8.68033,8.8279
8/3/21 9:00,17.8431,-1,9.24606,9.1679,11.4525,13.1308
8/3/21 10:00,12.7823,-1,12.5405,11.6839,10.7232,12.4239
8/3/21 11:00,13.6413,-1,7.43013,10.9432,16.0378,11.9337
8/3/21 12:00,11.3422,-1,6.60232,14.9269,10.6667,10.5508
8/3/21 13:00,8.27233,-1,5.06665,15.1767,14.8901,9.76597
8/3/21 14:00,7.92383,-1,4.8414,5.92137,7.19165,7.40014
8/3/21 15:00,8.22865,-1,5.17904,6.74139,7.19874,7.25399
8/3/21 16:00,7.53685,-1,4.89689,6.08217,7.55857,8.32475
8/3/21 17:00,9.87506,-1,4.36186,5.92185,6.98033,8.97878
8/3/21 18:00,8.14483,-1,4.52407,6.95412,8.27351,7.07289
8/3/21 19:00,8.29382,8.41936,4.86667,7.54369,7.81664,8.7004
8/3/21 20:00,10.7522,11.9293,7.33403,8.92778,7.72149,8.87253
8/3/21 21:00,11.597,10.8129,9.12706,10.0054,8.69544,10.0363
8/3/21 22:00,12.1068,14.9299,7.78382,8.42982,10.4509,11.3637
8/3/21 23:00,10.6646,16.3235,7.45303,11.0117,12.5899,9.32374
8/4/21 0:00,10.9324,18.6237,7.65018,7.64239,14.7921,9.74425
8/4/21 1:00,12.2484,14.1818,7.21597,8.05488,15.5443,9.91071
8/4/21 2:00,12.5474,13.8195,7.13239,7.60249,18.0334,10.1175
8/4/21 3:00,13.4137,14.2429,7.20157,7.63767,17.0389,11.3949
8/4/21 4:00,13.6394,16.5227,7.54299,6.70337,16.443,10.5201
8/4/21 5:00,12.6605,17.3175,8.02442,6.25854,23.9959,9.93833
8/4/21 6:00,13.37,18.2841,8.09076,6.98883,15.6973,10.2531
8/4/21 7:00,12.2838,14.0498,8.24778,10.3489,14.9987,9.29328
8/4/21 8:00,9.6465,9.27179,6.26728,10.2278,8.74196,9.20662
8/4/21 9:00,7.6039,9.46446,4.23956,9.10533,7.69386,8.34931
8/4/21 10:00,8.47515,15.4331,5.16865,10.7128,8.53843,8.49286
8/4/21 11:00,10.6301,29.5478,7.22896,7.30971,10.7789,9.30719
8/4/21 12:00,10.5232,26.7379,5.45553,6.45947,10.2243,8.39794
8/4/21 13:00,11.5047,23.434,5.47914,6.80892,9.78486,7.94626
8/4/21 14:00,11.1064,28.8237,5.50842,6.37093,11.2476,8.49687
8/4/21 15:00,9.36175,24.7614,5.69872,6.00921,13.977,7.34772
8/4/21 16:00,8.91936,14.0386,5.49732,6.8951,8.86568,6.91351
8/4/21 17:00,7.69315,17.2361,5.09121,5.966,9.75724,6.89463
8/4/21 18:00,8.24589,17.1893,5.18612,6.09137,7.75737,7.30357
8/4/21 19:00,8.16656,18.9812,4.25726,5.83543,7.05164,7.44689
8/4/21 20:00,11.8074,19.8371,4.27592,7.86244,8.754,7.30522
8/4/21 21:00,9.04772,14.1558,4.40837,7.30829,10.1763,8.1165
8/4/21 22:00,10.5203,16.9622,4.34085,7.45775,11.0757,9.40519
8/4/21 23:00,11.9479,15.9677,5.60333,9.11879,12.9006,8.50089
8/5/21 0:00,12.3346,14.3163,6.76217,7.97058,15.2166,7.97956
8/5/21 1:00,12.9221,12.5268,6.60728,8.27351,19.3516,8.00364
8/5/21 2:00,12.1224,12.4886,5.95986,8.17435,14.0821,8.33963
8/5/21 3:00,11.428,14.2469,6.30529,8.18001,13.7411,8.13279
8/5/21 4:00,10.9978,14.2067,6.43799,7.7595,11.9642,7.84497
8/5/21 5:00,11.6671,13.7855,7.08611,7.74817,12.0265,8.10092
8/5/21 6:00,12.7891,11.4993,5.07114,8.75494,11.0516,9.34333
8/5/21 7:00,10.2627,17.6722,6.94964,9.05646,7.74061,8.52568
8/5/21 8:00,7.82844,16.5986,6.41674,9.35136,8.18781,6.6434
8/5/21 9:00,7.24231,17.1324,5.10774,5.98111,7.60744,5.93979
8/5/21 10:00,-1,15.1623,5.26451,6.07957,9.28525,5.65693
8/5/21 11:00,-1,13.5272,4.453,10.6837,8.04756,6.01676
8/5/21 12:00,-1,15.0827,4.4844,7.89589,6.79853,6.19432
8/5/21 13:00,-1,13.794,5.87439,8.9946,12.1446,6.6715
8/5/21 14:00,-1,14.9356,6.16693,15.3559,11.1198,7.00654
8/5/21 15:00,-1,10.5109,4.52903,14.9089,12.6572,7.24006
8/5/21 16:00,-1,10.2882,4.25278,11.8074,10.1393,7.3456
8/5/21 17:00,-1,11.1907,4.37296,10.9406,10.1914,8.69804
8/5/21 18:00,-1,13.9373,4.90964,12.1623,9.08456,11.2185
8/5/21 19:00,-1,14.3151,4.3876,11.4313,11.4695,11.3659
8/5/21 20:00,-1,14.4072,4.57696,9.7544,8.04236,9.37167
8/5/21 21:00,-1,14.0205,5.201,7.90093,8.22676,8.43312
8/5/21 22:00,-1,11.8848,5.00526,8.84844,12.2163,9.35585
8/5/21 23:00,-1,11.7479,5.09475,8.96556,9.72489,9.32657
8/6/21 0:00,-1,10.4743,4.90704,8.53158,10.357,9.25857
8/6/21 1:00,-1,10.1329,4.93986,8.74715,10.3588,9.31972
8/6/21 2:00,-1,10.4325,5.5776,9.82949,11.4733,9.76881
8/6/21 3:00,-1,9.34664,6.0791,9.5216,11.2303,10.8039
8/6/21 4:00,-1,8.03858,6.17637,9.33058,8.11461,9.87506
8/6/21 5:00,-1,13.1183,6.5244,8.57833,7.72668,9.4824
8/6/21 6:00,-1,19.8498,9.59456,10.1978,12.6347,8.78588
8/6/21 7:00,-1,49.1902,16.1653,12.842,18.673,10.2727
8/6/21 8:00,-1,49.4277,14.1123,13.7501,15.3982,11.4036
8/6/21 9:00,19.4573,50.1483,15.1682,16.9929,10.8502,10.3558
8/6/21 10:00,14.559,35.2823,10.4474,22.2832,10.5383,12.8718
8/6/21 11:00,13.6703,34.4745,10.5107,21.4329,10.263,15.6525
8/6/21 12:00,13.8597,31.8192,7.88724,22.2541,9.99571,14.0611
8/6/21 13:00,17.4049,22.0643,6.2975,22.7438,13.0614,16.4543
8/6/21 14:00,15.3172,26.8446,6.67882,19.2413,14.0061,18.7753
8/6/21 15:00,18.1947,23.1554,6.28381,20.5418,15.027,21.0608
8/6/21 16:00,14.2575,17.8183,5.71643,23.6885,14.5512,15.3356
8/6/21 17:00,9.79572,10.9548,4.58144,10.2332,9.46611,11.1895
8/6/21 18:00,9.79431,11.0292,4.53918,8.52403,9.82217,10.3638
8/6/21 19:00,10.0748,10.4051,4.48912,9.45053,10.7619,12.8413
8/6/21 20:00,12.3566,11.9132,5.06099,9.82901,11.1144,13.3423
8/6/21 21:00,11.4209,11.9146,5.40028,12.396,11.2896,12.9336
8/6/21 22:00,11.1423,12.1979,6.7591,15.7127,11.3916,12.3075
8/6/21 23:00,11.3668,12.3292,8.39251,11.9743,10.998,11.7488
8/7/21 0:00,11.1529,11.8362,5.7679,10.2441,10.939,11.2731
8/7/21 1:00,10.2993,10.6519,5.38776,9.27982,9.97824,10.1626
8/7/21 2:00,9.73221,10.1435,4.93986,9.36081,9.67649,9.65335
8/7/21 3:00,9.90906,10.4776,4.97433,9.18656,9.67389,9.8054
8/7/21 4:00,10.7798,11.1845,5.21706,9.40685,10.9557,10.6729
8/7/21 5:00,11.4808,12.115,5.61467,9.69892,11.1305,11.5656
8/7/21 6:00,11.287,11.8997,5.42507,9.63163,10.6061,10.769
8/7/21 7:00,10.8207,12.6838,5.4449,9.19836,10.323,10.1204
8/7/21 8:00,11.2143,12.0584,5.35754,10.0245,9.80776,10.7685
8/7/21 9:00,12.1783,14.3904,6.02763,11.8659,10.2058,11.3387
8/7/21 10:00,11.4785,12.0034,6.09964,10.2134,10.1815,11.0339
8/7/21 11:00,11.2499,11.8782,5.75421,10.6563,9.42668,10.0918
8/7/21 12:00,11.2343,11.7332,5.03572,10.6863,10.1969,9.72796
8/7/21 13:00,10.977,11.2624,5.12568,11.5092,9.87364,10.5562
8/7/21 14:00,12.2638,14.318,5.77735,10.3064,11.5229,14.3198
8/7/21 15:00,13.6748,17.4792,5.92869,11.5696,12.5958,15.5793
8/7/21 16:00,13.6618,15.9292,5.70651,12.2244,26.7917,15.2367
8/7/21 17:00,13.387,15.8161,5.8241,12.7804,15.6784,14.1529
8/7/21 18:00,13.5874,15.223,6.50976,13.795,12.2468,15.6423
8/7/21 19:00,12.8531,13.0708,6.21557,13.0958,11.657,13.1544
8/7/21 20:00,15.2013,13.7959,7.53567,14.2136,12.3436,13.4129
8/7/21 21:00,15.1455,17.0193,7.63554,11.1774,12.5485,13.5145
8/7/21 22:00,19.8231,20.9428,9.70269,10.1596,13.026,18.0051
8/7/21 23:00,21.1113,21.8957,8.12004,10.5463,13.774,17.79
8/8/21 0:00,24.6032,23.8044,12.0293,13.2484,14.4155,15.7002
8/8/21 1:00,24.305,26.183,13.9525,18.491,20.3789,17.5125
8/8/21 2:00,23.0541,26.7997,16.3181,19.039,23.8507,20.9378
8/8/21 3:00,24.1128,29.4532,15.8758,20.8821,23.2545,20.6261
8/8/21 4:00,23.9794,28.8312,15.1706,21.7557,22.9457,18.9557
8/8/21 5:00,16.1568,22.0263,15.031,18.6976,19.2763,15.2931
8/8/21 6:00,10.8405,12.6361,8.93297,15.1427,16.5121,12.9292
8/8/21 7:00,11.2719,13.1742,6.10767,10.9182,13.1069,12.8354
8/8/21 8:00,11.2124,12.6819,5.85597,10.483,13.2845,11.4244
8/8/21 9:00,9.63351,10.7938,5.85149,10.2746,13.3669,9.77825
8/8/21 10:00,7.66742,8.584,4.91082,9.37474,9.98343,8.21543
8/8/21 11:00,7.44878,7.72078,4.88249,8.86238,9.04347,7.66057
8/8/21 12:00,7.63224,8.05086,5.57972,8.08864,8.72826,7.64758
8/8/21 13:00,8.61186,9.38985,5.4645,8.68199,10.1515,9.08243
8/8/21 14:00,9.69278,10.3511,5.74382,10.3126,12.9568,10.6346
8/8/21 15:00,10.7732,11.7318,5.90249,11.4731,12.2513,11.3947
8/8/21 16:00,10.5846,11.4298,5.43026,10.4677,12.0145,10.8821
8/8/21 17:00,11.1453,9.87387,5.85881,12.2234,9.99169,12.8562
8/8/21 18:00,11.9257,12.0265,5.73083,10.7253,9.02057,13.305
8/8/21 19:00,11.7429,16.5027,5.711,11.2195,9.80847,11.8912
8/8/21 20:00,13.7792,15.1691,5.78868,14.6537,11.2332,12.9643
8/8/21 21:00,11.5732,15.3509,7.18551,14.4034,11.4187,14.9318
8/8/21 22:00,12.7712,16.0456,7.52953,15.4489,12.6973,14.0481
8/8/21 23:00,14.5527,17.9819,7.94272,12.5634,14.1168,12.4409
8/9/21 0:00,15.5448,17.2594,11.7325,10.7898,13.901,10.8634
8/9/21 1:00,16.9952,17.3052,12.5278,11.9391,12.992,11.3363
8/9/21 2:00,15.4119,14.7347,15.9188,11.0913,16.2864,12.3273
8/9/21 3:00,12.9084,12.0274,12.8975,12.0947,14.9335,12.8881
8/9/21 4:00,9.66043,10.7685,6.93571,10.6127,12.4808,10.5612
8/9/21 5:00,10.8882,10.9017,5.9974,8.9495,12.9979,10.4531
8/9/21 6:00,10.2063,12.3542,6.82544,11.4603,14.1879,10.9796
8/9/21 7:00,12.4461,15.6307,6.90265,12.9868,16.3299,12.6248
8/9/21 8:00,13.9163,15.1384,7.16639,15.5658,14.4972,13.0139
8/9/21 9:00,16.3114,18.589,7.32506,18.6912,18.6943,14.886
8/9/21 10:00,14.1812,15.6333,5.89304,15.6319,14.3484,14.6492
8/9/21 11:00,14.2001,16.1218,6.38533,14.5689,17.5886,15.6057
8/9/21 12:00,13.8349,13.9678,6.97963,16.0168,18.0074,14.5364
8/9/21 13:00,13.553,13.9286,7.38739,14.9607,17.8721,12.642
8/9/21 14:00,15.0057,10.4828,5.8496,14.8986,15.8217,9.01183
8/9/21 15:00,7.97224,9.00357,8.04543,17.5005,14.5371,9.05953
8/9/21 16:00,8.34293,9.28265,5.02415,17.854,17.1754,11.4908
8/9/21 17:00,13.1119,22.009,6.0765,14.4821,16.4567,17.2767
8/9/21 18:00,14.496,14.4535,6.78389,14.1444,16.9194,15.7396
8/9/21 19:00,15.5977,14.441,6.90643,14.6459,15.2433,15.1358
8/9/21 20:00,16.8507,16.7782,8.51364,14.9295,15.5837,14.7179
8/9/21 21:00,19.5152,25.5753,8.58424,14.6197,15.9967,15.4473
8/9/21 22:00,21.3375,28.3788,11.1982,16.0531,16.6732,16.2368
8/9/21 23:00,21.8029,27.9196,12.3802,22.7573,16.7374,15.0109
8/10/21 0:00,21.8714,27.5928,14.1508,20.1388,20.3936,15.3675
8/10/21 1:00,19.7726,22.6812,12.7237,18.0707,22.1899,16.8812
8/10/21 2:00,16.7036,17.7439,13.408,19.2007,21.3005,18.6747
8/10/21 3:00,17.0949,18.1,19.094,15.7889,22.2593,16.2706
8/10/21 4:00,17.0722,29.8777,23.0895,13.2229,22.0763,16.4092
8/10/21 5:00,15.2291,20.3905,14.0035,10.2469,16.3412,14.1003
8/10/21 6:00,16.1516,15.9854,9.87931,13.774,17.2989,13.1369
8/10/21 7:00,16.6578,18.605,11.4721,15.273,21.2334,14.2747
8/10/21 8:00,22.4643,26.8692,34.4599,26.0003,61.7966,18.1661
8/10/21 9:00,34.3883,26.2085,44.5905,26.6699,23.3487,21.4315
8/10/21 10:00,11.3529,14.3824,30.0049,28.9472,19.6576,29.7757
8/10/21 11:00,9.94069,10.6275,6.37919,17.2568,16.608,13.0394
8/10/21 12:00,11.1595,12.035,6.34732,16.1936,29.5027,16.9733
8/10/21 13:00,11.6856,12.9029,7.08682,15.583,15.1524,14.5352
8/10/21 14:00,12.4232,12.9608,9.26306,13.1842,17.3369,15.1767
8/10/21 15:00,15.9965,17.3352,15.3311,13.671,19.898,16.178
8/10/21 16:00,15.6402,16.5424,11.3047,14.6084,28.1954,22.1694
8/10/21 17:00,15.9559,16.9034,13.0111,12.876,22.6772,18.0735
8/10/21 18:00,19.095,23.0782,19.0152,12.6026,12.6324,15.0298
8/10/21 19:00,24.3319,28.2967,17.2351,10.7732,10.5031,15.1864
8/10/21 20:00,7.52504,8.25486,5.61089,5.30725,6.80254,7.96681
8/10/21 21:00,8.42203,8.03244,4.49219,5.83165,6.60161,7.57368
8/10/21 22:00,9.60306,13.3412,5.19203,6.63632,7.38456,7.49175
8/10/21 23:00,9.2751,10.2047,6.98387,9.11431,7.98333,7.96019
8/11/21 0:00,12.6694,9.65287,6.86558,9.07747,9.94282,8.90015
8/11/21 1:00,9.25031,9.77943,6.34,7.54299,14.1,9.0371
8/11/21 2:00,9.54474,10.458,6.71022,7.12979,13.8063,9.48476
8/11/21 3:00,8.50703,10.1027,6.80372,7.51347,11.4157,8.39039
8/11/21 4:00,7.76658,8.8076,5.51857,6.76122,11.0561,8.04897
8/11/21 5:00,9.05386,8.85647,5.87321,7.36543,11.907,9.31736
8/11/21 6:00,10.1208,10.1497,6.02739,8.23975,11.6242,9.76149
8/11/21 7:00,12.03,13.1235,6.86653,10.6696,12.2069,10.8658
8/11/21 8:00,12.7674,14.7569,7.30404,14.7928,13.4007,11.8752
8/11/21 9:00,13.8351,16.493,7.45681,13.866,12.5755,12.4312
8/11/21 10:00,12.3597,16.5648,6.92933,11.4313,10.5723,10.7546
8/11/21 11:00,10.942,18.261,6.53668,14.8461,12.7074,9.96525
8/11/21 12:00,8.65908,13.2196,5.05674,13.029,7.86032,8.42911
8/11/21 13:00,8.49286,14.0804,5.39532,12.3528,8.75093,7.74935
8/11/21 14:00,8.55425,13.0713,5.08932,9.26518,8.00978,7.90613
8/11/21 15:00,8.01025,10.7019,5.13914,9.59408,8.72519,7.46696
8/11/21 16:00,8.35379,11.9247,5.38564,9.77636,9.21371,9.6184
8/11/21 17:00,10.1279,11.3753,6.31686,8.74574,8.60147,9.49468
8/11/21 18:00,9.15303,9.72796,4.82133,9.45478,8.68388,9.48028
8/11/21 19:00,10.4047,10.4989,5.45694,10.3442,9.2496,10.9165
8/11/21 20:00,11.8669,11.8445,6.07013,10.8948,11.4688,10.5798
8/11/21 21:00,12.04,12.9941,6.40446,11.1427,11.9172,11.9535
8/11/21 22:00,11.2011,12.5426,6.05761,11.1125,11.3611,10.7909
8/11/21 23:00,12.2045,12.6758,6.37353,10.7843,11.4915,11.091
8/12/21 0:00,11.924,12.6201,6.5355,10.5992,11.6669,11.104
8/12/21 1:00,12.1715,12.8411,6.51874,11.0065,11.7146,10.9305
8/12/21 2:00,12.1734,12.651,6.79688,11.3885,12.1828,11.1501
8/12/21 3:00,12.4532,12.8243,6.97467,11.9557,12.4522,11.9141
8/12/21 4:00,13.0567,13.4696,7.14892,12.5448,12.8638,12.1285
8/12/21 5:00,14.105,15.3507,7.7196,13.0616,13.803,12.8555
8/12/21 6:00,14.9821,15.0782,7.81664,13.1277,13.7683,13.3381
8/12/21 7:00,14.3831,16.6038,7.91392,12.7256,13.5976,13.1393
8/12/21 8:00,13.182,15.7755,6.6349,12.4432,12.3656,12.9034
8/12/21 9:00,12.0555,16.9778,7.445,11.6135,11.0218,10.5527
8/12/21 10:00,10.6084,12.9603,5.97922,10.9853,10.262,9.55206
8/12/21 11:00,10.8072,15.3177,5.50299,9.78156,9.63068,10.9562
8/12/21 12:00,11.9297,14.4469,5.89517,9.4314,8.07046,9.03592
8/12/21 13:00,10.5732,29.7348,7.74014,10.8962,8.53206,10.126
8/12/21 14:00,9.7969,16.246,6.28853,9.60589,8.95824,9.61746
8/12/21 15:00,9.54474,15.9802,6.68354,11.3784,9.18656,10.7588
8/12/21 16:00,10.0642,23.0486,6.82025,10.3097,9.04324,10.1548
8/12/21 17:00,9.6975,21.9233,7.33332,10.4996,11.4695,9.90906
8/12/21 18:00,9.05599,14.3737,6.66182,9.89465,10.4571,10.3756
8/12/21 19:00,9.78958,9.16058,5.626,12.5925,8.52072,9.20261
8/12/21 20:00,13.9312,9.67035,7.91982,15.2846,8.58731,8.46878
8/12/21 21:00,15.4796,15.4107,8.78611,14.488,11.1914,11.0731
8/12/21 22:00,16.9822,18.6329,11.7762,17.4452,17.3067,12.2591
8/12/21 23:00,17.3109,18.4629,7.71369,14.07,20.2887,14.6039
8/13/21 0:00,15.2846,16.3136,8.39204,12.6727,19.4241,12.1179
8/13/21 1:00,14.1666,12.6014,9.08361,11.1406,19.0744,12.2817
8/13/21 2:00,12.932,12.5851,8.54221,9.73008,21.9377,13.25
8/13/21 3:00,12.5854,14.5399,13.5718,9.42857,29.7235,12.4683
8/13/21 4:00,12.9372,16.4038,18.555,8.83286,20.9768,12.8668
8/13/21 5:00,14.3489,16.7459,12.0846,9.15539,20.7031,12.8888
8/13/21 6:00,17.3451,18.5996,13.2488,9.89229,30.5577,12.2652
8/13/21 7:00,20.0878,34.0056,14.0098,18.7462,40.1636,12.618
8/13/21 8:00,27.1952,30.2871,17.5104,33.5235,65.4273,20.1624
8/13/21 9:00,28.4308,31.1062,29.3507,25.7372,37.2961,44.5201
8/13/21 10:00,22.464,24.1808,19.1254,22.8036,20.3072,39.4288
8/13/21 11:00,20.2134,22.7799,9.40543,20.5919,14.9231,19.3164
8/13/21 12:00,20.1567,19.914,16.6935,16.8436,15.5339,17.2075
8/13/21 13:00,23.1733,17.2089,23.59,13.9513,19.626,16.0095
8/13/21 14:00,15.8756,18.0858,14.7928,14.3517,23.9362,18.6256
8/13/21 15:00,16.0104,18.7051,12.6973,14.7345,21.1942,18.9134
8/13/21 16:00,18.0549,19.5379,12.8522,16.115,18.8553,18.9601
8/13/21 17:00,17.6915,20.3844,10.5409,16.0902,20.7985,19.8241
8/13/21 18:00,22.2796,31.0963,12.8944,18.3238,21.6225,25.2865
8/13/21 19:00,31.0023,49.9332,29.1918,21.8362,24.058,35.9656
8/13/21 20:00,43.7924,52.9068,39.8874,30.3938,33.5178,34.0746
8/13/21 21:00,42.2313,53.7724,55.5026,32.0459,41.1425,39.4742
8/13/21 22:00,45.6093,56.0508,48.359,30.5759,38.8074,42.1507
8/13/21 23:00,42.2117,52.5767,35.5717,28.6865,31.7784,30.5256
8/14/21 0:00,28.5588,48.7474,41.8695,27.726,29.6217,26.3804
8/14/21 1:00,26.599,34.0337,36.0718,27.0429,30.2637,23.9681
8/14/21 2:00,27.9314,31.1066,20.8131,27.9555,30.0269,25.9792
8/14/21 3:00,29.1823,31.8723,22.2914,28.7103,29.6125,26.7551
8/14/21 4:00,29.3077,34.2469,16.6045,24.0859,27.6646,28.0091
8/14/21 5:00,20.557,22.8524,11.0039,15.8468,15.1184,17.1086
8/14/21 6:00,14.3272,14.9725,6.8415,12.5788,12.6503,13.4314
8/14/21 7:00,14.7694,16.2576,6.48001,12.6111,12.0647,14.2804
8/14/21 8:00,17.3768,18.8081,6.42689,14.3191,13.0942,15.4069
8/14/21 9:00,19.7721,18.9634,6.36479,15.7103,16.443,13.5943
8/14/21 10:00,16.4857,17.2887,6.42028,15.5583,15.1474,13.591
8/14/21 11:00,16.765,19.6052,6.49158,15.014,16.0147,16.3568
8/14/21 12:00,21.1942,25.2088,6.71589,17.0861,17.7839,17.7184
8/14/21 13:00,18.8629,21.39,6.13175,18.886,16.4463,19.4928
8/14/21 14:00,19.0777,20.5362,6.08618,16.8592,15.2076,18.6015
