data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc,Average
1/6/21 9:00,0.386938,0.263281,0.213422,0.302939,-1,0.305931,0.2945022
1/6/21 10:00,0.394539,0.264667,0.208314,0.306382,-1,0.307432,0.2962668
1/6/21 11:00,0.401143,0.259933,0.228993,0.337963,-1,0.314324,0.3084712
1/6/21 12:00,0.421085,0.2751,0.23457,0.350872,-1,0.332072,0.3227398
1/6/21 13:00,0.430031,0.283688,0.233972,0.342731,-1,0.324572,0.32299880000000003
1/6/21 14:00,0.433837,0.31416,0.252325,0.370409,-1,0.344786,0.34310340000000006
1/6/21 15:00,0.442657,0.333648,0.258892,0.384085,-1,0.356571,0.3551706
1/6/21 16:00,0.443082,0.346357,0.279219,0.391521,-1,0.367408,0.3655174
1/6/21 17:00,0.478047,0.408162,0.318857,0.493098,-1,0.39201,0.41803480000000004
1/6/21 18:00,0.458908,0.475123,0.368005,0.598485,-1,0.462487,0.47260160000000007
1/6/21 19:00,0.510994,0.516448,0.407525,0.843388,-1,0.512832,0.5582374
1/6/21 20:00,0.545024,0.544233,0.42818,0.752275,-1,0.561874,0.5663172000000001
1/6/21 21:00,0.558626,0.613298,0.463856,0.762548,-1,0.575822,0.5948300000000001
1/6/21 22:00,-1,0.570311,0.451565,0.667666,-1,0.600683,0.458045
1/6/21 23:00,0.570145,0.604676,0.463996,0.654887,-1,0.580191,0.574779
1/7/21 0:00,0.579927,0.563386,0.499549,0.560518,-1,0.619332,0.5645424
1/7/21 1:00,0.548646,0.553649,0.448737,0.51456,-1,0.585333,0.5301849999999999
1/7/21 2:00,0.568584,0.571854,0.465042,0.5848,-1,0.619097,0.5618754
1/7/21 3:00,0.565129,0.556375,0.449644,0.517057,-1,0.556478,0.5289366
1/7/21 4:00,0.578559,0.570759,0.468731,0.513551,-1,0.569581,0.5402362
1/7/21 5:00,0.575689,0.616227,0.477725,0.496938,-1,0.535125,0.5403408
1/7/21 6:00,0.539687,0.788049,0.50413,0.521463,-1,0.501933,0.5710523999999999
1/7/21 7:00,0.479985,0.649684,0.501742,0.523146,-1,0.440495,0.5190104
1/7/21 8:00,0.436414,0.472191,0.430533,0.556942,-1,0.471874,0.47359080000000003
1/7/21 9:00,0.512037,0.524478,0.427612,0.596875,-1,0.461322,0.5044648
1/7/21 10:00,0.547686,0.505157,0.459224,0.545762,-1,0.520597,0.5156852
1/7/21 11:00,0.542195,0.525747,0.474515,0.515023,-1,0.511839,0.5138638
1/7/21 12:00,0.509009,0.510017,0.378822,0.492676,-1,0.476593,0.4734234
1/7/21 13:00,0.530192,0.488698,0.386735,0.483434,-1,0.435939,0.46499959999999996
1/7/21 14:00,0.508126,0.559758,0.338715,0.516667,-1,0.457359,0.47612499999999996
1/7/21 15:00,0.523409,0.618857,0.365826,0.50446,-1,0.457226,0.49395559999999994
1/7/21 16:00,0.578821,0.74589,0.417721,0.601628,-1,0.50047,0.568906
1/7/21 17:00,0.64767,0.874627,0.479723,0.688005,-1,0.515836,0.6411722
1/7/21 18:00,0.685134,0.752408,0.545837,0.602481,-1,0.533124,0.6237968
1/7/21 19:00,0.654596,0.805588,0.545256,0.656933,-1,0.611664,0.6548073999999999
1/7/21 20:00,0.628658,0.891379,0.595318,0.641727,-1,0.746235,0.7006634
1/7/21 21:00,0.596411,0.708135,0.68322,-1,-1,0.677327,0.5330186
1/7/21 22:00,0.636307,0.684587,0.537769,0.674228,-1,0.614595,0.6294972000000001
1/7/21 23:00,0.624253,0.708038,0.607128,0.676958,-1,0.596373,0.64255
